#all species associated with D015212: Inflammatory Bowel Diseases; Chronic, non-specific inflammation of the GASTROINTESTINAL TRACT. Etiology may be genetic or environmental. This term includes CROHN DISEASE and ULCERATIVE COLITIS.
#in total 605 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015212	species	205332	Agromyces albus	Bacteria	2	0.0003030265	0.0003030265	8.16743687609521e-05	
D015212	species	208443	Amycolatopsis balhimycina	Bacteria	2	0.0005358715	0.0005358715	0.000247618188169811	
D015212	species	209463	Bacillus senegalensis	Bacteria	2	0.00437775	0.00437775	0.00171839675750392	
D015212	species	210998	Hapalosiphon sp. IAM M-264	Bacteria	2	0.0002979005	0.0002979005	0.000162437276880955	
D015212	species	216931	Spiroplasma alleghenense	Bacteria	2	0.014343605	0.014343605	0.0133135408264687	
D015212	species	216939	Spiroplasma insolitum	Bacteria	2	0.0002695535	0.0002695535	5.08346136062821e-05	
D015212	species	219182	Ottowia thiooxydans	Bacteria	2	0.000565086	0.000565086	6.49307872892359e-05	
D015212	species	219314	Aeromicrobium marinum	Bacteria	2	0.000882022	0.000882022	0.000959597642185515	
D015212	species	221066	Kordia algicida	Bacteria	2	0.000303112	0.000303112	0.000140895268792107	
D015212	species	224719	Methanobrevibacter sp. AbM4	Archaea	2	0.0002919825	0.0002919825	6.60557941781037e-05	
D015212	species	225144	Oceanisphaera litoralis	Bacteria	2	0.0002673045	0.0002673045	2.06828733497063e-06	
D015212	species	225992	Comamonas kerstersii	Bacteria	2	0.05795702	0.05795702	0.081704746068272	
D015212	species	236067	Kribbella solani	Bacteria	2	0.0004016875	0.0004016875	0.000192114548487354	
D015212	species	237576	Oribacterium sinus	Bacteria	2	0.004105	0.004105	0.00238294985259867	
D015212	species	238878	Nocardiopsis sp. DSM 44659	Bacteria	2	0.00057583	0.00057583	0.000191108335537726	
D015212	species	245837	Nocardiopsis sp. YIM 90039	Bacteria	2	0.0002249515	0.0002249515	1.22421397026827e-05	
D015212	species	260332	Oxalobacteraceae bacterium HTCC315	Bacteria	2	0.0050587	0.0050587	0.000840339840897717	
D015212	species	260355	Limnobacter sp. HTCC376	Bacteria	2	0.00440318	0.00440318	1.56270598642225e-05	
D015212	species	260554	[Brevibacterium] halotolerans	Bacteria	2	0.0004464855	0.0004464855	2.3572818764416e-05	
D015212	species	263476	Viridibacillus arenosi	Bacteria	2	0.00794547	0.00794547	0.00842620967373825	
D015212	species	266805	Microbulbifer variabilis	Bacteria	2	0.000382365	0.000382365	4.01466946086474e-05	
D015212	species	267363	Lactobacillus zymae	Bacteria	2	0.00039397	0.00039397	0.000177063780649799	
D015212	species	269144	Nesterenkonia aethiopica	Bacteria	2	0.001118743	0.001118743	0.000707003543596494	
D015212	species	270350	Methylobacterium hispanicum	Bacteria	2	0.0063765495	0.0063765495	0.00850430325375927	
D015212	species	270921	Gillisia mitskevichiae	Bacteria	2	0.0001998205	0.0001998205	5.18097138575384e-06	
D015212	species	280473	Aquiflexum balticum	Bacteria	2	0.00026566	0.00026566	8.79301424541096e-05	
D015212	species	283737	Fructobacillus durionis	Bacteria	2	0.0002207155	0.0002207155	3.47309637715397e-05	
D015212	species	285528	Streptomyces mucoflavus	Bacteria	2	0.0003478295	0.0003478295	0.000115947834445064	
D015212	species	286727	Azospirillum oryzae	Bacteria	2	0.000208324	0.000208324	3.57569757110413e-05	
D015212	species	293089	Martelella mediterranea	Bacteria	2	0.0003706765	0.0003706765	0.000210005764264936	
D015212	species	294699	Anoxybacillus amylolyticus	Bacteria	2	0.000293885	0.000293885	3.96587909296287e-05	
D015212	species	306541	Halolactibacillus miurensis	Bacteria	2	0.000227894	0.000227894	8.08081629539988e-06	
D015212	species	307483	Caldimonas taiwanensis	Bacteria	2	0.0003554075	0.0003554075	0.000214852274143189	
D015212	species	307521	Gracilibacillus boraciitolerans	Bacteria	2	0.0003133105	0.0003133105	6.71305964855072e-05	
D015212	species	309788	Lysinibacillus boronitolerans	Bacteria	2	0.0002710175	0.0002710175	7.31926229206193e-06	
D015212	species	311400	Thermococcus kodakarensis	Archaea	2	0.000331438	0.000331438	0.00015451414539776	
D015212	species	320799	Gordonia soli	Bacteria	2	0.0006091475	0.0006091475	0.00014399027517336	
D015212	species	321318	Dietzia cinnamea	Bacteria	2	0.000833602	0.000833602	0.000832021436723838	
D015212	species	329527	Streptomyces katsurahamenas	Bacteria	2	0.0002804355	0.0002804355	8.23857181828259e-05	
D015212	species	332056	Sphingobium japonicum	Bacteria	2	0.0002570205	0.0002570205	1.66120596104155e-05	
D015212	species	333702	Chryseobacterium piscium	Bacteria	2	0.000347325	0.000347325	7.16256742935102e-05	
D015212	species	334735	Sporosarcina koreensis	Bacteria	2	0.0005488755	0.0005488755	0.000239038154486894	
D015212	species	335286	Ochrobactrum oryzae	Bacteria	2	0.0002464175	0.0002464175	7.10790807516529e-05	
D015212	species	337191	Gordonia sp. KTR9	Bacteria	2	0.0002861495	0.0002861495	7.4304901887426e-05	
D015212	species	346377	Echinicola pacifica	Bacteria	2	0.0002996255	0.0002996255	7.68646284353213e-05	
D015212	species	348151	Lactobacillus siliginis	Bacteria	2	0.002042486	0.002042486	0.00209005773854982	
D015212	species	348582	Propionicicella superfundia	Bacteria	2	0.0003020145	0.0003020145	3.65171155008169e-05	
D015212	species	352475	Shinella zoogloeoides	Bacteria	2	0.000531015	0.000531015	6.45531922680823e-05	
D015212	species	354237	Mechercharimyces mesophilus	Bacteria	2	0.000315085	0.000315085	5.50015938678144e-05	
D015212	species	356851	Micromonospora chokoriensis	Bacteria	2	0.000218546	0.000218546	2.13008846764636e-05	
D015212	species	359408	Methylotenera mobilis	Bacteria	2	0.0003137	0.0003137	0.000184781144059669	
D015212	species	361872	Helicobacter equorum	Bacteria	2	0.0004550355	0.0004550355	7.39570053510822e-05	
D015212	species	363265	Prevotella stercorea	Bacteria	2	0.000875	0.000875	0.000162634559672906	
D015212	species	367488	Blattabacterium sp. (Periplaneta americana)	Bacteria	2	0.0003408185	0.0003408185	2.82284098117482e-05	
D015212	species	368830	Ornithinimicrobium sp. YIM KMY41	Bacteria	2	0.0005194	0.0005194	0.00027091240686244	
D015212	species	371036	Bacillus acidiceler	Bacteria	2	0.00555865	0.00555865	0.00108563518329133	
D015212	species	372655	Nocardiopsis terrae	Bacteria	2	0.0005249805	0.0005249805	5.60191205259419e-05	
D015212	species	373672	Chryseobacterium gambrini	Bacteria	2	0.000493707	0.000493707	0.000117314671853098	
D015212	species	375746	Synergistes sp. RMA 16088	Bacteria	2	0.000244011	0.000244011	3.08736962801671e-05	
D015212	species	376620	Gluconobacter japonicus	Bacteria	2	0.0002570205	0.0002570205	1.66120596104155e-05	
D015212	species	384613	Streptococcus dentirousetti	Bacteria	2	0.006506495	0.006506495	0.00458553797852008	
D015212	species	387437	Dermocarpella incrassata	Bacteria	2	0.0002619965	0.0002619965	9.31111138398634e-05	
D015212	species	387659	Marixanthomonas ophiurae	Bacteria	2	0.0003394665	0.0003394665	8.94822418388141e-05	
D015212	species	388640	Bartonella australis	Bacteria	2	0.000232462	0.000232462	5.13430233819552e-05	
D015212	species	401562	Aureimonas ureilytica	Bacteria	2	0.0005792985	0.0005792985	0.000196013535278817	
D015212	species	402650	Actinomycetospora chiangmaiensis	Bacteria	2	0.000556852	0.000556852	0.000217947280524442	
D015212	species	404236	Maritimibacter alkaliphilus	Bacteria	2	0.0002919825	0.0002919825	6.60557941781037e-05	
D015212	species	406787	Lysobacter deserti	Bacteria	2	0.0001895985	0.0001895985	9.27511964882394e-06	
D015212	species	411570	Peptoniphilus olsenii	Bacteria	2	0.0021747775	0.0021747775	0.00276971251317036	
D015212	species	418750	Saccharospirillum salsuginis	Bacteria	2	0.000252484	0.000252484	9.82086466254372e-05	
D015212	species	426701	Alkalibacterium thalassium	Bacteria	2	0.000426427	0.000426427	0.00021246296032956	
D015212	species	432303	Marinobacter guineae	Bacteria	2	0.000601751	0.000601751	0.000227766165287999	
D015212	species	435698	gamma proteobacterium HTCC231	Bacteria	2	0.0002410685	0.0002410685	3.50350196874499e-05	
D015212	species	445961	Chryseobacterium soli	Bacteria	2	0.0002549005	0.0002549005	3.01121422768291e-05	
D015212	species	446787	Actinopolymorpha rutila	Bacteria	2	0.0003843265	0.0003843265	0.000111478919587965	
D015212	species	447689	Tenacibaculum soleae	Bacteria	2	0.0004578995	0.0004578995	3.97146523653424e-05	
D015212	species	452529	Streptomyces scopuliridis	Bacteria	2	0.000833602	0.000833602	0.000832021436723838	
D015212	species	453582	Rhodobacter aestuarii	Bacteria	2	0.0004922265	0.0004922265	0.000309341539099585	
D015212	species	453962	Halomonas lutea	Bacteria	2	0.0002804355	0.0002804355	8.23857181828259e-05	
D015212	species	457394	Bacteroides sp. 4_3_47FAA	Bacteria	2	28.1276	28.1276	0.266296413794854	
D015212	species	457934	Elioraea tepidiphila	Bacteria	2	0.0002880785	0.0002880785	9.31945524400434e-05	
D015212	species	464183	Streptomyces sp. HBUM 49431	Bacteria	2	0.000603932	0.000603932	0.000119867327333181	
D015212	species	464200	Streptomyces sp. HBUM 87074	Bacteria	2	0.0002259035	0.0002259035	6.06181430307792e-05	
D015212	species	464204	Streptosporangium sp. HBUM 171352	Bacteria	2	0.0006261905	0.0006261905	0.000301834893510508	
D015212	species	469613	Enterobacteriaceae bacterium 9_2_54FAA	Bacteria	2	0.02283	0.02283	0.00309712770159708	
D015212	species	470860	Virgibacillus sp. YIM C510	Bacteria	2	0.000315933	0.000315933	6.67027968828894e-05	
D015212	species	476529	Leisingera aquimarina	Bacteria	2	0.0002608655	0.0002608655	0.000110061877598467	
D015212	species	481446	Nautella italica	Bacteria	2	0.0004379575	0.0004379575	3.56332320243337e-05	
D015212	species	481723	Lactobacillus rapi	Bacteria	2	0.0013029355	0.0013029355	0.000868672902513081	
D015212	species	487316	Acinetobacter soli	Bacteria	2	0.02379075	0.02379075	0.0262791285480512	
D015212	species	487698	Stenotrophomonas pavanii	Bacteria	2	0.01381412	0.01381412	0.00934339787961532	
D015212	species	493381	Psychromonas agarivorans	Bacteria	2	0.000193262	0.000193262	1.44560910345778e-05	
D015212	species	497724	Campylobacter subantarcticus	Bacteria	2	0.000300728	0.000300728	0.000137523783659409	
D015212	species	505248	Novosphingobium acidiphilum	Bacteria	2	0.0002361255	0.0002361255	4.61620519962014e-05	
D015212	species	510955	Chryseobacterium solincola	Bacteria	2	0.000285136	0.000285136	9.73558758473262e-05	
D015212	species	525640	Paracoccus chinensis	Bacteria	2	0.00319701	0.00319701	0.00253042404288293	
D015212	species	531310	Marinactinospora thermotolerans	Bacteria	2	0.0003659605	0.0003659605	0.000137452365874509	
D015212	species	546364	Amycolatopsis australiensis	Bacteria	2	0.0005618625	0.0005618625	0.000210861363470172	
D015212	species	566006	Dactylosporangium sp. YIM 65312	Bacteria	2	0.0003541195	0.0003541195	6.87597705093611e-05	
D015212	species	586416	Terribacillus aidingensis	Bacteria	2	0.01313235	0.01313235	0.00258313178235258	
D015212	species	588904	Chryseobacterium sp. KOPRI 25179	Bacteria	2	0.000334511	0.000334511	0.000214212342506215	
D015212	species	593909	Mesorhizobium opportunistum	Bacteria	2	0.0002608655	0.0002608655	0.000110061877598467	
D015212	species	610245	Asaia prunellae	Bacteria	2	0.000603932	0.000603932	0.000119867327333181	
D015212	species	622488	Francisella hispaniensis	Bacteria	2	0.000359415	0.000359415	5.45278323244195e-05	
D015212	species	626372	Chromatium weissei	Bacteria	2	0.000483666	0.000483666	0.000114446646748605	
D015212	species	640511	Burkholderia sp. CCGE1002	Bacteria	2	0.000277493	0.000277493	8.65470415901087e-05	
D015212	species	665081	Deinococcus sp. YIM 75723	Bacteria	2	0.0002098895	0.0002098895	9.05874497378086e-06	
D015212	species	665943	Eggerthella sp. 1_3_56FAA	Bacteria	2	0.126305	0.126305	0.0370736085376107	
D015212	species	680197	Thalassospira permensis	Bacteria	2	0.00029289	0.00029289	0.000155351359826685	
D015212	species	681290	Synechocystis sp. PUPCCC 62	Bacteria	2	0.0004895505	0.0004895505	0.000386441634093041	
D015212	species	692418	Reichenbachiella faecimaris	Bacteria	2	0.0002007665	0.0002007665	6.51881741575879e-06	
D015212	species	714109	Phytomonospora endophytica	Bacteria	2	0.0004228985	0.0004228985	0.000178502742949513	
D015212	species	717609	Caldicellulosiruptor obsidiansis	Bacteria	2	0.0003803745	0.0003803745	0.000260522886926466	
D015212	species	748247	Azoarcus sp. KH32C	Bacteria	2	0.000350832	0.000350832	0.000190264050040989	
D015212	species	872327	Lactobacillus pasteurii	Bacteria	2	0.0002296165	0.0002296165	6.58691179878705e-05	
D015212	species	877455	Methanobacterium lacus	Archaea	2	0.0002994485	0.0002994485	0.000146076240177861	
D015212	species	887336	Arthrobacter sp. KOPRI 25417	Bacteria	2	0.000444361	0.000444361	5.88609826795306e-05	
D015212	species	907777	Citricoccus sp. KMM 3890	Bacteria	2	0.000342985	0.000342985	0.000138184221393037	
D015212	species	927677	Synechocystis sp. PCC 7509	Bacteria	2	0.000367991	0.000367991	0.000140323926512908	
D015212	species	980294	Glycomyces sp. YIM 93776	Bacteria	2	0.000400356	0.000400356	3.37148513269745e-06	
D015212	species	985052	Vulcanisaeta moutnovskia	Archaea	2	0.0003006625	0.0003006625	3.84291322371453e-05	
D015212	species	996801	Polaribacter reichenbachii	Bacteria	2	0.0003910185	0.0003910185	0.000262538141252847	
D015212	species	1003090	Methylobacterium sp. T5	Bacteria	2	0.0003297745	0.0003297745	1.26098352288997e-05	
D015212	species	1048424	cyanobacterium IHB-347	Bacteria	2	0.0003783585	0.0003783585	3.44806479709996e-05	
D015212	species	1048758	Candidatus Moranella endobia	Bacteria	2	0.000422714	0.000422714	0.000217713935286651	
D015212	species	1054996	Roseovarius marisflavi	Bacteria	2	0.0003397245	0.0003397245	0.00017455567289693	
D015212	species	1071852	Azospirillum sp. CCBAU 10975	Bacteria	2	0.0003537745	0.0003537745	0.000186102726633706	
D015212	species	1073327	Algoriphagus zhangzhouensis	Bacteria	2	0.000492493	0.000492493	0.000382280310685758	
D015212	species	1105106	Rickettsia philipii	Bacteria	2	0.000560239	0.000560239	0.000282079037150938	
D015212	species	1113659	Sphingomonas sp. NBRC 15915	Bacteria	2	0.0003180525	0.0003180525	0.00014390683657318	
D015212	species	1113664	Alcaligenes sp. NBRC 100442	Bacteria	2	0.0004592845	0.0004592845	0.000148927294719605	
D015212	species	1113697	Pseudomonas sp. NBRC 100991	Bacteria	2	0.00020443	0.00020443	1.33784603000495e-06	
D015212	species	1113808	Sphingomonas sp. NBRC 101716	Bacteria	2	0.0004516415	0.0004516415	0.000159736128976822	
D015212	species	1113811	Sphingomonas sp. NBRC 101719	Bacteria	2	0.0003758725	0.0003758725	7.62890435154354e-05	
D015212	species	1113835	Rhizobium sp. NBRC 101871	Bacteria	2	0.0003829195	0.0003829195	2.8030419913016e-05	
D015212	species	1113886	Polynucleobacter sp. NBRC 101963	Bacteria	2	0.000208324	0.000208324	3.57569757110413e-05	
D015212	species	1113891	Oceanisphaera sp. NBRC 102020	Bacteria	2	0.0006631415	0.0006631415	0.000547227816639926	
D015212	species	1113973	Lactococcus sp. NBRC 106034	Bacteria	2	0.00322153	0.00322153	0.00226678635058534	
D015212	species	1114099	Lactobacillus sp. NBRC 107279	Bacteria	2	0.004040315	0.004040315	0.00242002346113628	
D015212	species	1128179	Bradyrhizobium sp. CCBAU 15615	Bacteria	2	0.0003511385	0.0003511385	0.000190697506497856	
D015212	species	1144661	Acinetobacter sp. CIP 101934	Bacteria	2	0.0005341525	0.0005341525	0.000323364880784077	
D015212	species	1144662	Acinetobacter sp. CIP 101966	Bacteria	2	0.00279494	0.00279494	0.00225876775968668	
D015212	species	1169913	Vulcaniibacterium thermophilum	Bacteria	2	0.000430654	0.000430654	0.000108437653322082	
D015212	species	1173026	Gloeocapsa sp. PCC 7428	Bacteria	2	0.0003541195	0.0003541195	6.87597705093611e-05	
D015212	species	1177732	Varibaculum sp. CCUG 45271	Bacteria	2	0.00475379	0.00475379	0.000877561941859377	
D015212	species	1211638	Chryseobacterium sp. CCTCC AB 2011160	Bacteria	2	0.0003647555	0.0003647555	0.000201632205762125	
D015212	species	1211819	Holdemania massiliensis AP2	Bacteria	2	0.164705	0.164705	0.0291398704526976	
D015212	species	1214928	Thermus tengchongensis	Bacteria	2	0.0002511875	0.0002511875	2.48611673197378e-05	
D015212	species	1215089	Planococcus halocryophilus	Bacteria	2	0.000466572	0.000466572	0.000345622480935485	
D015212	species	1217908	Octadecabacter antarcticus	Bacteria	2	0.000212832	0.000212832	1.32200683810637e-05	
D015212	species	1236974	Paenibacillus sp. JCM 10914	Bacteria	2	0.000367734	0.000367734	0.000214167087672219	
D015212	species	1265693	Ahrensia sp. KMM 6730	Bacteria	2	0.0004020045	0.0004020045	0.00014895416477729	
D015212	species	1265696	Flavobacterium ahnfeltiae	Bacteria	2	0.000382365	0.000382365	4.01466946086474e-05	
D015212	species	1265716	Pseudoruegeria sp. KMM 6720	Bacteria	2	0.000427734	0.000427734	5.0091444379255e-05	
D015212	species	1265724	Sphingopyxis sp. KMM 6741	Bacteria	2	0.000323097	0.000323097	0.000198070508905289	
D015212	species	1302730	Gracilimonas mengyeensis	Bacteria	2	0.000430253	0.000430253	1.47686322318622e-05	
D015212	species	1335757	Spiribacter sp. UAH-SP71	Bacteria	2	0.0005554895	0.0005554895	0.000353539955564431	
D015212	species	1419482	Chitinophaga jiangningensis	Bacteria	2	0.0003231845	0.0003231845	0.000126680301169914	
D015212	species	1425360	Arthrobacter sp. YIM 94406	Bacteria	2	0.0005542505	0.0005542505	0.00019012757843222	
D015212	species	1436010	Nesterenkonia aurantiaca	Bacteria	2	0.000667759	0.000667759	0.000490592099000789	
D015212	species	1442385	Flavihumibacter cheonanensis	Bacteria	2	0.000271519	0.000271519	6.97758829539261e-05	
D015212	species	1449080	Thermus amyloliquefaciens	Bacteria	2	0.0005194	0.0005194	0.00027091240686244	
D015212	species	1462575	Lactobacillus furfuricola	Bacteria	2	0.0002309995	0.0002309995	4.92747360469846e-05	
D015212	species	1463821	Glycomyces sp. NRRL B-16210	Bacteria	2	0.000412096	0.000412096	0.000292346227613766	
D015212	species	1463864	Streptomyces sp. NRRL F-5630	Bacteria	2	0.0004701365	0.0004701365	9.53130443564783e-05	
D015212	species	1463867	Streptomyces sp. NRRL F-5639	Bacteria	2	0.0016921635	0.0016921635	0.00211567268169831	
D015212	species	1463915	Streptomyces sp. NRRL S-575	Bacteria	2	0.0003788265	0.0003788265	7.21114566521853e-05	
D015212	species	1463934	Streptomyces sp. NRRL WC-3742	Bacteria	2	0.001083004	0.001083004	0.00120122734302546	
D015212	species	1481928	Bacillus sp. JCM 19034	Bacteria	2	0.001267998	0.001267998	0.000918081988848491	
D015212	species	1604351	Kocuria sp. DSM 28713	Bacteria	2	0.000515911	0.000515911	0.000275846597981559	
D015212	species	1609106	Streptomyces sp. NRRL B-1568	Bacteria	2	0.000244011	0.000244011	3.08736962801671e-05	
